account_id,month,active_users,events,feature_adoption_score
A0727,2024-01,251,2288,0.5
A0727,2024-02,243,5116,0.587
A0727,2024-03,229,5001,0.374
A0727,2024-04,254,5165,0.355
A0727,2024-05,247,4610,0.566
A0727,2024-06,238,2507,0.595
A0728,2024-01,302,5887,0.148
A0728,2024-02,264,3453,0.469
A0728,2024-03,253,4470,0.324
A0728,2024-04,255,3025,0.01
A0728,2024-05,240,4541,0.27
A0728,2024-06,204,2078,0.274
A0729,2024-01,106,1247,0.552
A0729,2024-02,97,1997,0.406
A0729,2024-03,86,1562,0.317
A0729,2024-04,61,1197,0.28
A0729,2024-05,48,504,0.149
A0729,2024-06,28,623,0.261
A0730,2024-01,211,4804,0.35
A0730,2024-02,207,2026,0.473
A0730,2024-03,176,3185,0.428
A0730,2024-04,163,1619,0.244
A0730,2024-05,134,3334,0.269
A0730,2024-06,115,1480,0.354
A0731,2024-01,345,6532,0.345
A0731,2024-02,317,7569,0.531
A0731,2024-03,328,6728,0.437
A0731,2024-04,300,7329,0.279
A0731,2024-05,265,4915,0.598
A0731,2024-06,243,5036,0.466
A0732,2024-01,248,2410,0.459
A0732,2024-02,206,3173,0.344
A0732,2024-03,220,3437,0.303
A0732,2024-04,181,3384,0.177
A0732,2024-05,184,3705,0.324
A0732,2024-06,151,3414,0.536
A0733,2024-01,229,2209,0.466
A0733,2024-02,227,4060,0.455
A0733,2024-03,198,4781,0.398
A0733,2024-04,168,1664,0.235
A0733,2024-05,164,3664,0.407
A0733,2024-06,144,1923,0.616
A0734,2024-01,370,7537,0.45
A0734,2024-02,321,4793,0.463
A0734,2024-03,322,4586,0.629
A0734,2024-04,302,7244,0.296
A0734,2024-05,286,6986,0.195
A0734,2024-06,282,5176,0.473
A0735,2024-01,349,5899,0.692
A0735,2024-02,325,5841,0.51
A0735,2024-03,326,4836,0.451
A0735,2024-04,336,5426,0.504
A0735,2024-05,325,5728,0.588
A0735,2024-06,346,4149,0.46
A0736,2024-01,203,3669,0.146
A0736,2024-02,176,4102,0.311
A0736,2024-03,164,2865,0.187
A0736,2024-04,143,1574,0.621
A0736,2024-05,158,1543,0.276
A0736,2024-06,109,998,0.313
A0737,2024-01,375,3627,0.381
A0737,2024-02,379,7205,0.402
A0737,2024-03,385,4373,0.88
A0737,2024-04,382,3841,0.622
A0737,2024-05,387,4172,0.582
A0737,2024-06,374,6253,0.703
A0738,2024-01,280,4913,0.112
A0738,2024-02,300,6632,0.05
A0738,2024-03,259,4993,0.237
A0738,2024-04,254,3458,0.39
A0738,2024-05,216,3732,0.357
A0738,2024-06,200,3301,0.434
A0739,2024-01,342,2766,0.585
A0739,2024-02,343,2745,0.41
A0739,2024-03,314,5555,0.415
A0739,2024-04,312,7722,0.229
A0739,2024-05,282,3666,0.71
A0739,2024-06,239,2430,0.338
A0740,2024-01,126,2246,0.109
A0740,2024-02,106,2584,0.389
A0740,2024-03,50,1050,0.42
A0740,2024-04,63,1140,0.235
A0740,2024-05,47,766,0.415
A0740,2024-06,29,591,0.494
A0741,2024-01,170,1507,0.362
A0741,2024-02,194,3914,0.605
A0741,2024-03,175,2246,0.605
A0741,2024-04,196,3874,0.377
A0741,2024-05,170,1531,0.39
A0741,2024-06,208,1904,0.401
A0742,2024-01,192,2251,0.301
A0742,2024-02,211,4380,0.552
A0742,2024-03,190,4314,0.589
A0742,2024-04,223,2719,0.358
A0742,2024-05,229,4518,0.548
A0742,2024-06,202,4474,0.247
A0743,2024-01,76,680,0.28
A0743,2024-02,38,312,0.157
A0743,2024-03,27,620,0.287
A0743,2024-04,22,257,0.094
A0743,2024-05,1,23,0.334
A0743,2024-06,1,20,0.203
A0744,2024-01,100,1406,0.39
A0744,2024-02,82,1649,0.417
A0744,2024-03,54,1330,0.151
A0744,2024-04,60,694,0.101
A0744,2024-05,42,1035,0.559
A0744,2024-06,28,566,0.423
A0745,2024-01,370,3982,0.15
A0745,2024-02,354,3767,0.561
A0745,2024-03,332,3715,0.32
A0745,2024-04,331,4294,0.459
A0745,2024-05,300,3595,0.327
A0745,2024-06,299,2788,0.127
A0746,2024-01,121,2659,0.581
A0746,2024-02,135,1082,0.6
A0746,2024-03,121,2346,0.566
A0746,2024-04,76,1148,0.081
A0746,2024-05,71,1207,0.282
A0746,2024-06,49,1041,0.356
A0747,2024-01,108,2548,0.382
A0747,2024-02,108,870,0.242
A0747,2024-03,90,1763,0.23
A0747,2024-04,51,630,0.463
A0747,2024-05,61,1369,0.406
A0747,2024-06,28,521,0.164
A0748,2024-01,369,4358,0.364
A0748,2024-02,335,7406,0.466
A0748,2024-03,323,6330,0.364
A0748,2024-04,304,2918,0.161
A0748,2024-05,297,6959,0.373
A0748,2024-06,273,3943,0.533
A0749,2024-01,191,3532,0.537
A0749,2024-02,208,4820,0.728
A0749,2024-03,197,4216,0.335
A0749,2024-04,172,3698,0.709
A0749,2024-05,218,4922,0.623
A0749,2024-06,176,1885,0.475
A0750,2024-01,91,1080,0.719
A0750,2024-02,103,2413,0.529
A0750,2024-03,93,1859,0.392
A0750,2024-04,106,2410,0.544
A0750,2024-05,96,801,0.449
A0750,2024-06,104,1725,0.186
A0751,2024-01,128,2698,0.241
A0751,2024-02,112,1258,0.263
A0751,2024-03,73,1649,0.385
A0751,2024-04,67,564,0.072
A0751,2024-05,40,683,0.349
A0751,2024-06,55,481,0.491
A0752,2024-01,261,4532,0.254
A0752,2024-02,265,2912,0.638
A0752,2024-03,266,4135,0.42
A0752,2024-04,288,2731,0.534
A0752,2024-05,283,3725,0.662
A0752,2024-06,275,5729,0.523
A0753,2024-01,360,4243,0.007
A0753,2024-02,305,2485,0.293
A0753,2024-03,309,4263,0.302
A0753,2024-04,259,2466,0.345
A0753,2024-05,242,3574,0.563
A0753,2024-06,247,3036,0.194
A0754,2024-01,273,3771,0.685
A0754,2024-02,276,2902,0.473
A0754,2024-03,293,7177,0.519
A0754,2024-04,298,5772,0.349
A0754,2024-05,283,3318,0.209
A0754,2024-06,294,3522,0.525
A0755,2024-01,335,4865,0.502
A0755,2024-02,321,4622,0.296
A0755,2024-03,292,4402,0.177
A0755,2024-04,272,4592,0.287
A0755,2024-05,243,5232,0.538
A0755,2024-06,229,2505,0.37
A0756,2024-01,376,5229,0.441
A0756,2024-02,354,7267,0.565
A0756,2024-03,317,4080,0.169
A0756,2024-04,346,5453,0.153
A0756,2024-05,329,3643,0.107
A0756,2024-06,270,5105,0.357
A0757,2024-01,241,2997,0.549
A0757,2024-02,233,3618,0.316
A0757,2024-03,220,3488,0.184
A0757,2024-04,206,4323,0.106
A0757,2024-05,153,2066,0.568
A0757,2024-06,150,1547,0.083
A0758,2024-01,186,3516,0.342
A0758,2024-02,215,3026,0.601
A0758,2024-03,203,5031,0.699
A0758,2024-04,227,3461,0.591
A0758,2024-05,222,5513,0.809
A0758,2024-06,225,4412,0.614
A0759,2024-01,312,2942,0.271
A0759,2024-02,294,5786,0.315
A0759,2024-03,297,6104,0.5
A0759,2024-04,323,5081,0.414
A0759,2024-05,317,6569,0.619
A0759,2024-06,347,4608,0.82
A0760,2024-01,93,1152,0.537
A0760,2024-02,92,1066,0.43
A0760,2024-03,95,2284,0.604
A0760,2024-04,91,961,0.694
A0760,2024-05,71,1689,0.539
A0760,2024-06,92,2288,0.361
A0761,2024-01,81,1415,0.287
A0761,2024-02,62,788,0.301
A0761,2024-03,63,796,0.183
A0761,2024-04,51,1270,0.207
A0761,2024-05,21,505,0.443
A0761,2024-06,1,9,0.529
A0762,2024-01,200,2719,0.2
A0762,2024-02,174,2431,0.326
A0762,2024-03,145,1842,0.612
A0762,2024-04,170,3326,0.213
A0762,2024-05,122,2676,0.476
A0762,2024-06,127,2803,0.152
A0763,2024-01,56,635,0.248
A0763,2024-02,40,439,0.37
A0763,2024-03,43,354,0.249
A0763,2024-04,13,153,0.003
A0763,2024-05,1,17,0.361
A0763,2024-06,1,11,0.525
A0764,2024-01,51,589,0.383
A0764,2024-02,61,1344,0.486
A0764,2024-03,84,1040,0.182
A0764,2024-04,63,1421,0.529
A0764,2024-05,58,608,0.506
A0764,2024-06,76,1113,0.539
A0765,2024-01,227,5417,0.583
A0765,2024-02,245,3206,0.586
A0765,2024-03,266,3366,0.559
A0765,2024-04,241,4676,0.443
A0765,2024-05,244,4169,0.647
A0765,2024-06,254,4537,0.4
A0766,2024-01,246,3047,0.296
A0766,2024-02,216,2080,0.398
A0766,2024-03,216,5003,0.348
A0766,2024-04,183,4040,0.359
A0766,2024-05,169,2341,0.447
A0766,2024-06,137,3140,0.206
A0767,2024-01,273,4311,0.533
A0767,2024-02,259,2469,0.723
A0767,2024-03,270,5217,0.253
A0767,2024-04,285,5908,0.65
A0767,2024-05,294,4941,0.39
A0767,2024-06,300,6226,0.564
A0768,2024-01,345,7888,0.411
A0768,2024-02,364,6765,0.703
A0768,2024-03,359,6606,0.393
A0768,2024-04,337,7827,0.595
A0768,2024-05,346,6035,0.551
A0768,2024-06,349,6026,0.557
A0769,2024-01,177,3705,0.698
A0769,2024-02,153,1733,0.438
A0769,2024-03,157,2294,0.622
A0769,2024-04,151,2472,0.621
A0769,2024-05,167,3229,0.69
A0769,2024-06,161,3728,0.498
A0770,2024-01,334,6059,0.461
A0770,2024-02,319,5150,0.0
A0770,2024-03,298,3343,0.363
A0770,2024-04,275,3278,0.285
A0770,2024-05,248,2813,0.575
A0770,2024-06,263,5806,0.25
A0771,2024-01,57,1210,0.681
A0771,2024-02,65,741,0.755
A0771,2024-03,82,1177,0.346
A0771,2024-04,76,633,0.583
A0771,2024-05,105,1037,0.469
A0771,2024-06,91,986,0.394
A0772,2024-01,55,1006,0.197
A0772,2024-02,50,470,0.273
A0772,2024-03,25,343,0.412
A0772,2024-04,5,98,0.449
A0772,2024-05,1,20,0.376
A0772,2024-06,1,18,0.239
A0773,2024-01,285,3543,0.505
A0773,2024-02,273,4552,0.44
A0773,2024-03,292,5640,0.668
A0773,2024-04,275,4849,0.533
A0773,2024-05,298,7051,0.433
A0773,2024-06,302,7362,0.451
A0774,2024-01,211,4363,0.583
A0774,2024-02,223,3652,0.418
A0774,2024-03,197,2863,0.297
A0774,2024-04,181,2066,0.468
A0774,2024-05,143,3334,0.234
A0774,2024-06,131,2119,0.17
A0775,2024-01,83,1408,0.36
A0775,2024-02,50,526,0.361
A0775,2024-03,37,366,0.317
A0775,2024-04,7,130,0.158
A0775,2024-05,25,509,0.439
A0775,2024-06,1,17,0.526
A0776,2024-01,298,3029,0.44
A0776,2024-02,269,3213,0.356
A0776,2024-03,220,2312,0.308
A0776,2024-04,220,1869,0.427
A0776,2024-05,196,2290,0.435
A0776,2024-06,179,3549,0.499
A0777,2024-01,348,6202,0.363
A0777,2024-02,329,5487,0.551
A0777,2024-03,319,2572,0.425
A0777,2024-04,335,5928,0.479
A0777,2024-05,342,7603,0.417
A0777,2024-06,344,7704,0.427
A0778,2024-01,366,5979,0.441
A0778,2024-02,341,8441,0.376
A0778,2024-03,336,8031,0.651
A0778,2024-04,297,6561,0.371
A0778,2024-05,296,2477,0.397
A0778,2024-06,294,3944,0.797
A0779,2024-01,82,1292,0.587
A0779,2024-02,83,1056,0.343
A0779,2024-03,90,874,0.337
A0779,2024-04,75,1162,0.689
A0779,2024-05,62,582,0.552
A0779,2024-06,73,1628,0.0
A0780,2024-01,295,3430,0.716
A0780,2024-02,292,7100,0.222
A0780,2024-03,276,6715,0.633
A0780,2024-04,289,4324,0.453
A0780,2024-05,282,2586,0.564
A0780,2024-06,301,7363,0.63
A0781,2024-01,157,3677,0.624
A0781,2024-02,134,2791,0.311
A0781,2024-03,151,1572,0.716
A0781,2024-04,148,1951,0.453
A0781,2024-05,161,1437,0.226
A0781,2024-06,157,3268,0.528
A0782,2024-01,58,1186,0.61
A0782,2024-02,71,750,0.733
A0782,2024-03,84,859,0.575
A0782,2024-04,97,1702,0.418
A0782,2024-05,91,1825,0.543
A0782,2024-06,103,2149,0.496
A0783,2024-01,210,3498,0.756
A0783,2024-02,209,2980,0.584
A0783,2024-03,226,3901,0.674
A0783,2024-04,218,2097,0.462
A0783,2024-05,239,3198,0.26
A0783,2024-06,239,5088,0.291
A0784,2024-01,126,1261,0.363
A0784,2024-02,120,2493,0.26
A0784,2024-03,89,1453,0.462
A0784,2024-04,59,1444,0.171
A0784,2024-05,72,1621,0.468
A0784,2024-06,46,472,0.279
A0785,2024-01,254,2526,0.168
A0785,2024-02,215,4620,0.564
A0785,2024-03,230,4842,0.136
A0785,2024-04,186,4572,0.343
A0785,2024-05,197,2406,0.277
A0785,2024-06,136,1574,0.528
A0786,2024-01,132,3093,0.237
A0786,2024-02,104,2511,0.608
A0786,2024-03,90,2048,0.375
A0786,2024-04,80,863,0.478
A0786,2024-05,50,446,0.297
A0786,2024-06,53,551,0.488
A0787,2024-01,129,2514,0.361
A0787,2024-02,117,2296,0.206
A0787,2024-03,80,704,0.192
A0787,2024-04,67,1263,0.419
A0787,2024-05,38,937,0.332
A0787,2024-06,27,458,0.244
A0788,2024-01,164,3794,0.545
A0788,2024-02,180,2555,0.191
A0788,2024-03,159,1409,0.098
A0788,2024-04,187,4472,0.65
A0788,2024-05,163,3147,0.487
A0788,2024-06,177,2582,0.545
A0789,2024-01,373,4062,0.196
A0789,2024-02,341,2930,0.328
A0789,2024-03,319,6491,0.365
A0789,2024-04,287,6024,0.25
A0789,2024-05,295,5349,0.178
A0789,2024-06,265,2229,0.42
A0790,2024-01,229,5603,0.788
A0790,2024-02,223,3811,0.626
A0790,2024-03,242,4138,0.755
A0790,2024-04,217,2011,0.65
A0790,2024-05,236,3738,0.48
A0790,2024-06,241,4650,0.686
A0791,2024-01,146,1778,0.361
A0791,2024-02,131,2676,0.565
A0791,2024-03,90,1026,0.286
A0791,2024-04,86,2080,0.231
A0791,2024-05,39,720,0.423
A0791,2024-06,42,910,0.036
A0792,2024-01,136,1960,0.043
A0792,2024-02,146,1814,0.598
A0792,2024-03,143,3290,0.576
A0792,2024-04,153,1387,0.592
A0792,2024-05,176,4321,0.494
A0792,2024-06,179,3410,0.69
A0793,2024-01,192,1648,0.32
A0793,2024-02,186,3659,0.741
A0793,2024-03,210,2461,0.604
A0793,2024-04,188,4444,0.409
A0793,2024-05,226,3575,0.596
A0793,2024-06,214,4130,0.384
A0794,2024-01,76,807,0.428
A0794,2024-02,57,568,0.472
A0794,2024-03,22,397,0.289
A0794,2024-04,27,546,0.504
A0794,2024-05,5,51,0.484
A0794,2024-06,1,19,0.308
A0795,2024-01,337,7145,0.541
A0795,2024-02,353,7077,0.539
A0795,2024-03,336,4853,0.546
A0795,2024-04,369,7290,0.411
A0795,2024-05,326,3443,0.584
A0795,2024-06,331,3868,0.605
A0796,2024-01,282,5668,0.356
A0796,2024-02,311,7130,0.545
A0796,2024-03,293,3797,0.356
A0796,2024-04,316,5604,0.547
A0796,2024-05,329,3935,0.307
A0796,2024-06,299,7089,0.888
A0797,2024-01,228,3615,0.271
A0797,2024-02,219,3077,0.589
A0797,2024-03,242,2274,0.501
A0797,2024-04,242,5734,0.54
A0797,2024-05,225,3469,0.61
A0797,2024-06,246,5468,0.516
A0798,2024-01,353,4283,0.438
A0798,2024-02,376,5763,0.642
A0798,2024-03,341,3874,0.51
A0798,2024-04,353,3280,0.703
A0798,2024-05,357,4393,0.664
A0798,2024-06,343,4049,0.662
A0799,2024-01,62,1116,0.472
A0799,2024-02,97,1626,0.545
A0799,2024-03,90,1684,0.637
A0799,2024-04,98,2269,0.641
A0799,2024-05,115,1616,0.546
A0799,2024-06,105,2403,0.765
A0800,2024-01,72,1054,0.325
A0800,2024-02,27,566,0.398
A0800,2024-03,1,16,0.241
A0800,2024-04,4,55,0.374
A0800,2024-05,1,13,0.29
A0800,2024-06,1,11,0.0
A0801,2024-01,147,1459,0.473
A0801,2024-02,146,1917,0.742
A0801,2024-03,166,2995,0.606
A0801,2024-04,133,2127,0.536
A0801,2024-05,116,2244,0.33
A0801,2024-06,147,1967,0.282
A0802,2024-01,380,5897,0.722
A0802,2024-02,390,6159,0.263
A0802,2024-03,420,8510,0.766
A0802,2024-04,383,6122,0.61
A0802,2024-05,383,5178,0.769
A0802,2024-06,396,6498,0.693
A0803,2024-01,255,2505,0.273
A0803,2024-02,263,5531,0.534
A0803,2024-03,240,5641,0.537
A0803,2024-04,236,4590,0.394
A0803,2024-05,201,4337,0.68
A0803,2024-06,182,2744,0.123
A0804,2024-01,313,3126,0.635
A0804,2024-02,297,6433,0.543
A0804,2024-03,303,6954,0.697
A0804,2024-04,290,5279,0.487
A0804,2024-05,295,3063,0.614
A0804,2024-06,286,2713,0.224
A0805,2024-01,57,1288,0.467
A0805,2024-02,76,906,0.412
A0805,2024-03,80,840,0.289
A0805,2024-04,65,1198,0.599
A0805,2024-05,69,1207,0.936
A0805,2024-06,108,1368,0.399
A0806,2024-01,240,5334,0.76
A0806,2024-02,242,4379,0.51
A0806,2024-03,209,4387,0.207
A0806,2024-04,214,4865,0.455
A0806,2024-05,194,4552,0.242
A0806,2024-06,160,1779,0.373
A0807,2024-01,114,2545,0.443
A0807,2024-02,103,2131,0.526
A0807,2024-03,83,1315,0.33
A0807,2024-04,72,1692,0.387
A0807,2024-05,94,1427,0.541
A0807,2024-06,35,850,0.06
A0808,2024-01,342,3770,0.485
A0808,2024-02,322,7078,0.0
A0808,2024-03,324,6148,0.258
A0808,2024-04,277,6897,0.276
A0808,2024-05,274,4097,0.162
A0808,2024-06,259,2424,0.248
A0809,2024-01,272,6087,0.501
A0809,2024-02,263,4411,0.409
A0809,2024-03,246,5145,0.629
A0809,2024-04,266,2731,0.415
A0809,2024-05,268,3985,0.621
A0809,2024-06,269,3757,0.748
A0810,2024-01,226,2181,0.505
A0810,2024-02,254,5763,0.863
A0810,2024-03,230,3599,0.614
A0810,2024-04,243,6041,0.627
A0810,2024-05,244,4816,0.63
A0810,2024-06,299,2558,0.153
A0811,2024-01,119,2714,0.401
A0811,2024-02,101,1497,0.226
A0811,2024-03,70,1649,0.403
A0811,2024-04,69,1272,0.388
A0811,2024-05,47,691,0.289
A0811,2024-06,40,564,0.295
A0812,2024-01,327,2847,0.393
A0812,2024-02,323,7104,0.258
A0812,2024-03,317,7377,0.783
A0812,2024-04,325,4781,0.573
A0812,2024-05,333,3008,0.6
A0812,2024-06,334,7290,0.52
A0813,2024-01,305,5840,0.156
A0813,2024-02,297,3886,0.339
A0813,2024-03,307,3140,0.495
A0813,2024-04,278,2231,0.153
A0813,2024-05,250,5544,0.264
A0813,2024-06,235,5218,0.219
A0814,2024-01,275,2951,0.57
A0814,2024-02,278,5181,0.383
A0814,2024-03,273,5644,0.445
A0814,2024-04,258,4381,0.444
A0814,2024-05,285,2966,0.632
A0814,2024-06,281,3521,0.722
A0815,2024-01,64,1546,0.096
A0815,2024-02,56,483,0.496
A0815,2024-03,42,344,0.293
A0815,2024-04,13,253,0.532
A0815,2024-05,1,11,0.249
A0815,2024-06,1,12,0.434
A0816,2024-01,307,4031,0.257
A0816,2024-02,292,7071,0.149
A0816,2024-03,270,4175,0.429
A0816,2024-04,268,3233,0.398
A0816,2024-05,236,4765,0.471
A0816,2024-06,221,2375,0.358
A0817,2024-01,191,4774,0.48
A0817,2024-02,168,2841,0.226
A0817,2024-03,166,1921,0.093
A0817,2024-04,146,1634,0.308
A0817,2024-05,112,1889,0.286
A0817,2024-06,121,2442,0.352
A0818,2024-01,338,4127,0.544
A0818,2024-02,340,5067,0.539
A0818,2024-03,338,6738,0.796
A0818,2024-04,361,4890,0.488
A0818,2024-05,351,3476,0.695
A0818,2024-06,369,5560,0.431
A0819,2024-01,171,2154,0.26
A0819,2024-02,150,3510,0.138
A0819,2024-03,138,1643,0.337
A0819,2024-04,132,2127,0.486
A0819,2024-05,95,767,0.402
A0819,2024-06,78,846,0.266
A0820,2024-01,277,2603,0.805
A0820,2024-02,261,3214,0.275
A0820,2024-03,281,3191,0.372
A0820,2024-04,284,5198,0.645
A0820,2024-05,269,4870,0.587
A0820,2024-06,285,4593,0.506
A0821,2024-01,307,4398,0.663
A0821,2024-02,297,4879,0.608
A0821,2024-03,319,6787,0.613
A0821,2024-04,284,5654,0.212
A0821,2024-05,319,5973,0.675
A0821,2024-06,308,7390,0.552
A0822,2024-01,356,8432,0.352
A0822,2024-02,331,2971,0.739
A0822,2024-03,334,8249,0.576
A0822,2024-04,353,6486,0.717
A0822,2024-05,347,8490,0.502
A0822,2024-06,374,6329,0.417
A0823,2024-01,205,4294,0.434
A0823,2024-02,180,1797,0.54
A0823,2024-03,142,2081,0.581
A0823,2024-04,151,2332,0.459
A0823,2024-05,128,2093,0.584
A0823,2024-06,99,1155,0.312
A0824,2024-01,75,918,0.437
A0824,2024-02,95,2368,0.563
A0824,2024-03,95,772,0.678
A0824,2024-04,105,1678,0.472
A0824,2024-05,103,1734,0.575
A0824,2024-06,87,1427,0.551
A0825,2024-01,333,7074,0.72
A0825,2024-02,330,5628,0.464
A0825,2024-03,340,4467,0.509
A0825,2024-04,337,2793,0.284
A0825,2024-05,355,4192,0.683
A0825,2024-06,360,7459,0.877
A0826,2024-01,190,3528,0.265
A0826,2024-02,191,2865,0.269
A0826,2024-03,156,2115,0.42
A0826,2024-04,168,4139,0.872
A0826,2024-05,182,2648,0.685
A0826,2024-06,178,2932,0.136
A0827,2024-01,187,2295,0.471
A0827,2024-02,170,3782,0.378
A0827,2024-03,144,2388,0.311
A0827,2024-04,104,1260,0.292
A0827,2024-05,99,1497,0.149
A0827,2024-06,86,746,0.244
A0828,2024-01,276,4548,0.58
A0828,2024-02,310,2844,0.408
A0828,2024-03,300,2772,0.825
A0828,2024-04,312,7569,0.802
A0828,2024-05,310,5332,0.486
A0828,2024-06,327,5259,0.494
A0829,2024-01,55,983,0.426
A0829,2024-02,52,458,0.679
A0829,2024-03,38,886,0.428
A0829,2024-04,67,1360,0.158
A0829,2024-05,50,529,0.549
A0829,2024-06,70,1458,0.471
A0830,2024-01,74,989,0.608
A0830,2024-02,85,2018,0.399
A0830,2024-03,82,1232,0.438
A0830,2024-04,103,1208,0.374
A0830,2024-05,112,1096,0.577
A0830,2024-06,121,2282,0.61
A0831,2024-01,320,7381,0.62
A0831,2024-02,304,7175,0.449
A0831,2024-03,306,5375,0.481
A0831,2024-04,316,5448,0.484
A0831,2024-05,322,4154,0.55
A0831,2024-06,303,4396,0.321
A0832,2024-01,365,4026,0.491
A0832,2024-02,420,4218,0.715
A0832,2024-03,377,7229,0.286
A0832,2024-04,384,6870,0.337
A0832,2024-05,394,6776,0.46
A0832,2024-06,381,7404,0.498
A0833,2024-01,105,1054,0.789
A0833,2024-02,118,1025,0.47
A0833,2024-03,122,1340,0.52
A0833,2024-04,117,1781,0.56
A0833,2024-05,119,2738,0.459
A0833,2024-06,120,1471,0.464
A0834,2024-01,299,6722,0.644
A0834,2024-02,298,5475,0.443
A0834,2024-03,335,3542,0.631
A0834,2024-04,316,3427,0.516
A0834,2024-05,308,4537,0.704
A0834,2024-06,308,7428,0.64
A0835,2024-01,177,1888,0.721
A0835,2024-02,152,2968,0.602
A0835,2024-03,152,1379,0.367
A0835,2024-04,167,2646,0.512
A0835,2024-05,138,2242,0.798
A0835,2024-06,158,2178,0.599
A0836,2024-01,199,3928,0.351
A0836,2024-02,191,2573,0.334
A0836,2024-03,189,3005,0.243
A0836,2024-04,155,2767,0.339
A0836,2024-05,146,1729,0.776
A0836,2024-06,132,1684,0.172
A0837,2024-01,373,3652,0.291
A0837,2024-02,357,7665,0.635
A0837,2024-03,355,5465,0.459
A0837,2024-04,313,7558,0.234
A0837,2024-05,298,6142,0.431
A0837,2024-06,285,4909,0.336
A0838,2024-01,99,1910,0.212
A0838,2024-02,94,913,0.242
A0838,2024-03,78,1687,0.519
A0838,2024-04,51,1075,0.136
A0838,2024-05,42,842,0.34
A0838,2024-06,40,870,0.386
A0839,2024-01,30,684,0.699
A0839,2024-02,65,1168,0.56
A0839,2024-03,28,262,0.589
A0839,2024-04,41,413,0.808
A0839,2024-05,47,745,0.569
A0839,2024-06,46,524,0.499
A0840,2024-01,239,3885,0.246
A0840,2024-02,220,1938,0.338
A0840,2024-03,186,3953,0.276
A0840,2024-04,158,3046,0.509
A0840,2024-05,153,3668,0.276
A0840,2024-06,131,2826,0.414
A0841,2024-01,342,2837,0.695
A0841,2024-02,372,7204,0.703
A0841,2024-03,360,7439,0.511
A0841,2024-04,376,6673,0.471
A0841,2024-05,360,7337,0.468
A0841,2024-06,353,3115,0.557
A0842,2024-01,259,2442,0.302
A0842,2024-02,267,6264,0.656
A0842,2024-03,281,4028,0.642
A0842,2024-04,284,4198,0.503
A0842,2024-05,291,2755,0.7
A0842,2024-06,281,4312,0.53
A0843,2024-01,321,7845,0.569
A0843,2024-02,334,5098,0.528
A0843,2024-03,348,3671,0.677
A0843,2024-04,326,7230,0.55
A0843,2024-05,359,4174,0.589
A0843,2024-06,350,3665,0.427
A0844,2024-01,269,6198,0.68
A0844,2024-02,310,2827,0.322
A0844,2024-03,285,3582,0.76
A0844,2024-04,295,6678,0.457
A0844,2024-05,313,3507,0.521
A0844,2024-06,298,6181,0.805
A0845,2024-01,283,3936,0.537
A0845,2024-02,302,3442,0.515
A0845,2024-03,327,6945,0.704
A0845,2024-04,308,6314,0.426
A0845,2024-05,312,7123,0.612
A0845,2024-06,328,4805,0.629
A0846,2024-01,68,1509,0.266
A0846,2024-02,93,1695,0.37
A0846,2024-03,74,1717,0.526
A0846,2024-04,99,1642,0.695
A0846,2024-05,97,929,0.45
A0846,2024-06,113,2537,0.674
A0847,2024-01,354,7371,0.805
A0847,2024-02,352,4457,0.294
A0847,2024-03,348,7165,0.643
A0847,2024-04,370,2989,0.346
A0847,2024-05,374,9056,0.506
A0847,2024-06,395,9445,0.788
A0848,2024-01,212,3911,0.224
A0848,2024-02,226,5281,0.386
A0848,2024-03,206,4294,0.152
A0848,2024-04,219,5143,0.358
A0848,2024-05,192,2708,0.48
A0848,2024-06,145,3128,0.414
A0849,2024-01,242,2397,0.312
A0849,2024-02,265,6542,0.317
A0849,2024-03,220,2693,0.594
A0849,2024-04,231,4934,0.581
A0849,2024-05,200,2811,0.365
A0849,2024-06,161,2141,0.154
A0850,2024-01,248,3476,0.5
A0850,2024-02,224,3964,0.66
A0850,2024-03,196,2461,0.261
A0850,2024-04,185,4555,0.359
A0850,2024-05,165,1956,0.343
A0850,2024-06,154,1701,0.565
A0851,2024-01,135,1270,0.067
A0851,2024-02,139,2783,0.507
A0851,2024-03,106,2600,0.504
A0851,2024-04,88,1506,0.204
A0851,2024-05,76,1320,0.289
A0851,2024-06,50,850,0.469
A0852,2024-01,191,3640,0.597
A0852,2024-02,196,2686,0.769
A0852,2024-03,219,2009,0.413
A0852,2024-04,208,2232,0.544
A0852,2024-05,213,5307,0.595
A0852,2024-06,237,4168,0.802
A0853,2024-01,230,2397,0.634
A0853,2024-02,262,3947,0.58
A0853,2024-03,247,5016,0.224
A0853,2024-04,229,3110,0.807
A0853,2024-05,231,2280,0.78
A0853,2024-06,237,5805,0.769
A0854,2024-01,78,1600,0.161
A0854,2024-02,62,652,0.233
A0854,2024-03,26,250,0.579
A0854,2024-04,12,168,0.309
A0854,2024-05,11,199,0.379
A0854,2024-06,1,17,0.593
A0855,2024-01,208,4713,0.361
A0855,2024-02,187,1560,0.406
A0855,2024-03,161,3353,0.405
A0855,2024-04,151,3021,0.269
A0855,2024-05,127,1203,0.202
A0855,2024-06,123,1053,0.244
A0856,2024-01,79,1528,0.235
A0856,2024-02,66,1126,0.541
A0856,2024-03,42,650,0.37
A0856,2024-04,28,423,0.569
A0856,2024-05,9,180,0.414
A0856,2024-06,1,9,0.349
A0857,2024-01,258,2827,0.217
A0857,2024-02,254,3689,0.502
